rows    | tot_costs   | exec_time(ms)  | exec_time_cs| plan_time   | ncond | nind  | stmt
11      | 1789.95     | 11.298         | 16.0232     | 2.642       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1789.95     | 11.044         | 15.583      | 2.449       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('January 2014');
0       | 1789.95     | 11.101         | 15.6868     | 2.492       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Total Cost Material 5');
1       | 1789.95     | 11.435         | 16.8657     | 2.514       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_acoast_cstatistics_stask_u;
4       | 1789.95     | 10.933         | 15.4314     | 2.412       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('diaddvur');
4       | 1789.95     | 10.912         | 15.5616     | 2.586       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('bsys@seznam.cz');
22      | 1789.95     | 11.165         | 15.7628     | 2.525       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Product 1');
11      | 1789.95     | 11.077         | 15.6715     | 2.516       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Total Other Liabilities');
27      | 1789.95     | 10.696         | 15.4071     | 2.611       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('12');
10      | 1789.95     | 10.889         | 15.4796     | 2.516       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('By Vertex42.com');
10      | 1789.95     | 10.686         | 15.7578     | 2.872       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('120');
11      | 1789.95     | 11.549         | 16.0842     | 2.459       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1789.95     | 11.014         | 15.6827     | 2.517       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('January 2014');
0       | 1789.95     | 11.093         | 15.7127     | 2.463       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Total Cost Material 5');
1       | 1789.95     | 11.239         | 15.8639     | 2.486       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1786.87     | 16.717         | 26.7427     | 2.752       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('diaddvur');
0       | 1786.87     | 12.247         | 16.8839     | 2.515       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('bsys@seznam.cz');
4       | 1786.87     | 12.418         | 17.004      | 2.509       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Product 1');
1       | 1786.87     | 12.296         | 16.9652     | 2.575       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Other Liabilities');
10      | 1786.87     | 11.886         | 16.4909     | 2.504       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('12');
1       | 1786.87     | 12.354         | 16.9435     | 2.429       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('By Vertex42.com');
1       | 1786.87     | 12.127         | 16.8047     | 2.484       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('120');
3       | 1786.87     | 13.025         | 17.7162     | 2.597       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1786.87     | 12.117         | 16.7804     | 2.429       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('January 2014');
0       | 1786.87     | 12.214         | 16.9268     | 2.59        | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Cost Material 5');
6       | 1786.87     | 12.599         | 17.1828     | 2.472       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_acoast_cstatistics_stask_u;
2       | 1790.37     | 15.211         | 19.8107     | 2.532       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('diaddvur');
2       | 1790.37     | 11.025         | 15.6443     | 2.488       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('bsys@seznam.cz');
10      | 1790.37     | 11.124         | 15.7483     | 2.527       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Product 1');
4       | 1790.37     | 11.122         | 15.7585     | 2.541       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Other Liabilities');
12      | 1790.37     | 10.822         | 15.5134     | 2.533       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('12');
4       | 1790.37     | 10.969         | 15.6238     | 2.542       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('By Vertex42.com');
4       | 1790.37     | 10.722         | 15.4068     | 2.525       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('120');
6       | 1790.37     | 11.931         | 16.5467     | 2.525       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1790.37     | 11.135         | 16.0043     | 2.589       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('January 2014');
0       | 1790.37     | 10.931         | 15.5845     | 2.52        | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Cost Material 5');
0       | 1790.37     | 11.773         | 16.4018     | 2.524       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_acoast_cstatistics_stask_u;
2       | 1790.37     | 10.775         | 15.3265     | 2.491       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('diaddvur');
2       | 1790.37     | 10.744         | 15.3899     | 2.518       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('bsys@seznam.cz');
10      | 1790.37     | 11.002         | 15.6698     | 2.416       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Product 1');
4       | 1790.37     | 11.137         | 15.8331     | 2.425       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Other Liabilities');
12      | 1790.37     | 10.806         | 15.5799     | 2.487       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('12');
4       | 1790.37     | 10.908         | 15.5966     | 2.433       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('By Vertex42.com');
4       | 1790.37     | 10.695         | 15.3847     | 2.436       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('120');
6       | 1790.37     | 11.391         | 16.1545     | 2.458       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1790.37     | 10.927         | 15.676      | 2.428       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('January 2014');
0       | 1790.37     | 11.106         | 16.0387     | 2.599       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Cost Material 5');
0       | 1790.37     | 11.344         | 16.1138     | 2.431       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1787.3      | 16.162         | 20.9992     | 2.483       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('diaddvur');
0       | 1787.3      | 11.831         | 16.6059     | 2.511       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('bsys@seznam.cz');
2       | 1787.3      | 12.107         | 17.0505     | 2.672       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Product 1');
1       | 1787.3      | 12.272         | 17.132      | 2.492       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Other Liabilities');
2       | 1787.3      | 11.862         | 16.6714     | 2.504       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('12');
1       | 1787.3      | 12.126         | 16.9342     | 2.55        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('By Vertex42.com');
1       | 1787.3      | 11.862         | 16.6883     | 2.567       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('120');
1       | 1787.3      | 12.737         | 17.498      | 2.505       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1787.3      | 12.258         | 17.0405     | 2.495       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('January 2014');
0       | 1787.3      | 12.807         | 17.6628     | 2.548       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Cost Material 5');
0       | 1787.3      | 12.93          | 17.8969     | 2.647       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1790.8      | 15.292         | 20.1104     | 2.542       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('diaddvur');
0       | 1790.8      | 10.607         | 15.5575     | 2.653       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('bsys@seznam.cz');
1       | 1790.8      | 10.948         | 15.7926     | 2.552       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Product 1');
1       | 1790.8      | 10.922         | 15.7328     | 2.498       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Other Liabilities');
1       | 1790.8      | 10.843         | 15.5737     | 2.491       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('12');
1       | 1790.8      | 10.856         | 15.6791     | 2.439       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('By Vertex42.com');
1       | 1790.8      | 10.797         | 15.6906     | 2.547       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('120');
0       | 1790.8      | 11.35          | 16.15       | 2.448       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1790.8      | 10.796         | 15.8346     | 2.78        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('January 2014');
0       | 1790.8      | 11.126         | 15.9135     | 2.495       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Cost Material 5');
0       | 1790.8      | 11.515         | 16.3419     | 2.445       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1790.8      | 11.082         | 15.9776     | 2.607       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('diaddvur');
0       | 1790.8      | 10.92          | 15.8277     | 2.596       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('bsys@seznam.cz');
1       | 1790.8      | 11.133         | 16.048      | 2.586       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Product 1');
1       | 1790.8      | 11.239         | 16.1257     | 2.595       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Other Liabilities');
1       | 1790.8      | 10.711         | 15.5485     | 2.536       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('12');
1       | 1790.8      | 10.766         | 15.5585     | 2.498       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('By Vertex42.com');
1       | 1790.8      | 11.031         | 16.2656     | 2.885       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('120');
0       | 1790.8      | 11.602         | 16.4373     | 2.581       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1790.8      | 11.22          | 16.1037     | 2.602       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('January 2014');
0       | 1790.8      | 11.044         | 15.8873     | 2.592       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Cost Material 5');
0       | 1790.8      | 11.265         | 16.0265     | 2.5         | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1787.74     | 16.131         | 21.235      | 2.63        | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('diaddvur');
0       | 1787.74     | 12.233         | 17.1235     | 2.532       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('bsys@seznam.cz');
2       | 1787.74     | 12.199         | 17.0982     | 2.557       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Product 1');
1       | 1787.74     | 12.384         | 17.2234     | 2.567       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Other Liabilities');
2       | 1787.74     | 11.847         | 16.6967     | 2.476       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('12');
1       | 1787.74     | 12.181         | 17.0152     | 2.503       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('By Vertex42.com');
1       | 1787.74     | 12.153         | 16.9945     | 2.562       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('120');
1       | 1787.74     | 12.815         | 17.8297     | 2.637       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1787.74     | 12.032         | 16.9048     | 2.558       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('January 2014');
0       | 1787.74     | 12.377         | 17.1931     | 2.548       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Cost Material 5');
0       | 1787.74     | 12.671         | 17.4584     | 2.52        | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1791.24     | 14.861         | 19.6831     | 2.465       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('diaddvur');
0       | 1791.24     | 11.193         | 15.9588     | 2.47        | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('bsys@seznam.cz');
0       | 1791.24     | 11.155         | 16.1238     | 2.652       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Product 1');
0       | 1791.24     | 10.852         | 15.6848     | 2.525       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Other Liabilities');
0       | 1791.24     | 10.896         | 15.6479     | 2.478       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('12');
0       | 1791.24     | 10.813         | 15.6052     | 2.475       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('By Vertex42.com');
0       | 1791.24     | 10.644         | 15.4388     | 2.463       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('120');
0       | 1791.24     | 11.556         | 16.3999     | 2.535       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1791.24     | 11.129         | 15.9504     | 2.466       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('January 2014');
0       | 1791.24     | 11.327         | 16.2308     | 2.6         | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Cost Material 5');
0       | 1791.24     | 11.201         | 15.9903     | 2.468       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1791.24     | 10.72          | 15.5048     | 2.474       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('diaddvur');
0       | 1791.24     | 10.842         | 15.5818     | 2.465       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('bsys@seznam.cz');
0       | 1791.24     | 11.126         | 15.9273     | 2.467       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Product 1');
0       | 1791.24     | 11.248         | 16.1195     | 2.561       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Other Liabilities');
0       | 1791.24     | 10.83          | 15.5787     | 2.508       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('12');
0       | 1791.24     | 11.008         | 15.7785     | 2.468       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('By Vertex42.com');
0       | 1791.24     | 10.793         | 15.6097     | 2.474       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('120');
0       | 1791.24     | 11.359         | 16.1824     | 2.539       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1791.24     | 10.867         | 15.6908     | 2.464       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('January 2014');
0       | 1791.24     | 11.419         | 16.3543     | 2.606       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Cost Material 5');
0       | 1791.24     | 11.265         | 16.0401     | 2.47        | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1786.87     | 16.344         | 21.1768     | 2.494       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('diaddvur');
0       | 1786.87     | 11.901         | 16.7146     | 2.55        | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('bsys@seznam.cz');
4       | 1786.87     | 12.278         | 17.1053     | 2.581       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Product 1');
1       | 1786.87     | 12.558         | 17.4203     | 2.436       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Other Liabilities');
10      | 1786.87     | 12.185         | 17.0109     | 2.585       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('12');
1       | 1786.87     | 12.053         | 16.9854     | 2.681       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('By Vertex42.com');
1       | 1786.87     | 11.884         | 16.6085     | 2.477       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('120');
3       | 1786.87     | 12.791         | 17.576      | 2.437       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
