rows    | tot_costs   | exec_time(ms)  | exec_time_cs| plan_time   | ncond | nind  | stmt
4       | 1789.95     | 10.392         | 14.9179     | 2.399       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('120');
4       | 1789.95     | 11.191         | 15.727      | 2.408       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1789.95     | 10.738         | 15.2962     | 2.411       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('January 2014');
0       | 1789.95     | 10.897         | 15.5625     | 2.502       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Total Cost Material 5');
1       | 1789.95     | 11.079         | 15.6569     | 2.505       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_acoast_cstatistics_stask_u;
4       | 1789.95     | 10.53          | 15.0106     | 2.462       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('diaddvur');
4       | 1789.95     | 10.501         | 15.0642     | 2.457       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('bsys@seznam.cz');
9       | 1789.95     | 10.534         | 15.1525     | 2.44        | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Product 1');
5       | 1789.95     | 10.855         | 15.4076     | 2.431       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Total Other Liabilities');
14      | 1789.95     | 10.779         | 15.4095     | 2.459       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('12');
4       | 1789.95     | 10.716         | 15.2953     | 2.501       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('By Vertex42.com');
4       | 1789.95     | 10.418         | 14.9729     | 2.479       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('120');
4       | 1789.95     | 10.976         | 15.5818     | 2.46        | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1789.95     | 10.546         | 15.1467     | 2.445       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('January 2014');
0       | 1789.95     | 10.884         | 15.4562     | 2.402       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Total Cost Material 5');
1       | 1789.95     | 11.159         | 15.7013     | 2.399       | 0     | 4     | SELECT CaseNumber FROM alfbasic intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1786.87     | 15.515         | 20.3991     | 2.497       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('diaddvur');
0       | 1786.87     | 11.535         | 16.1355     | 2.473       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('bsys@seznam.cz');
2       | 1786.87     | 11.848         | 16.4444     | 2.433       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Product 1');
1       | 1786.87     | 11.779         | 16.454      | 2.548       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Other Liabilities');
3       | 1786.87     | 11.506         | 16.0959     | 2.486       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('12');
1       | 1786.87     | 11.948         | 16.5873     | 2.538       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('By Vertex42.com');
1       | 1786.87     | 11.372         | 16.1169     | 2.566       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('120');
1       | 1786.87     | 12.299         | 16.9349     | 2.528       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1786.87     | 11.637         | 16.2499     | 2.438       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('January 2014');
0       | 1786.87     | 11.75          | 16.3887     | 2.431       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Cost Material 5');
1       | 1786.87     | 12.123         | 16.7615     | 2.431       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_acoast_cstatistics_stask_u;
2       | 1790.37     | 15.152         | 19.8572     | 2.595       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('diaddvur');
2       | 1790.37     | 10.472         | 15.1393     | 2.517       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('bsys@seznam.cz');
3       | 1790.37     | 10.609         | 15.1412     | 2.421       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Product 1');
1       | 1790.37     | 10.715         | 15.2533     | 2.424       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Other Liabilities');
5       | 1790.37     | 10.592         | 15.1777     | 2.458       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('12');
1       | 1790.37     | 10.656         | 15.3034     | 2.523       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('By Vertex42.com');
1       | 1790.37     | 10.774         | 15.6491     | 2.623       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('120');
2       | 1790.37     | 11.4           | 16.1498     | 2.642       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1790.37     | 10.688         | 15.3995     | 2.51        | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('January 2014');
0       | 1790.37     | 10.719         | 15.409      | 2.5         | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Cost Material 5');
0       | 1790.37     | 10.821         | 15.414      | 2.415       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_acoast_cstatistics_stask_u;
2       | 1790.37     | 10.537         | 15.0135     | 2.421       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('diaddvur');
2       | 1790.37     | 10.672         | 15.2647     | 2.423       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('bsys@seznam.cz');
3       | 1790.37     | 10.668         | 15.3108     | 2.526       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Product 1');
1       | 1790.37     | 10.932         | 15.604      | 2.563       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Other Liabilities');
5       | 1790.37     | 10.415         | 15.039      | 2.489       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('12');
1       | 1790.37     | 10.574         | 15.2011     | 2.483       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('By Vertex42.com');
1       | 1790.37     | 10.543         | 15.1172     | 2.465       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('120');
2       | 1790.37     | 11.324         | 15.919      | 2.424       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1790.37     | 10.982         | 15.6305     | 2.489       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('January 2014');
0       | 1790.37     | 11.03          | 15.6701     | 2.509       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Cost Material 5');
0       | 1790.37     | 11.383         | 16.0458     | 2.551       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1787.3      | 15.934         | 20.7083     | 2.478       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('diaddvur');
0       | 1787.3      | 11.531         | 16.1369     | 2.437       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('bsys@seznam.cz');
1       | 1787.3      | 11.739         | 16.4022     | 2.439       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Product 1');
1       | 1787.3      | 12.046         | 16.7272     | 2.508       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Other Liabilities');
1       | 1787.3      | 11.654         | 16.3443     | 2.54        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('12');
1       | 1787.3      | 11.876         | 16.5749     | 2.592       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('By Vertex42.com');
1       | 1787.3      | 11.477         | 16.125      | 2.528       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('120');
0       | 1787.3      | 12.358         | 17.0629     | 2.54        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1787.3      | 11.647         | 16.2828     | 2.434       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('January 2014');
0       | 1787.3      | 11.985         | 16.6695     | 2.459       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Cost Material 5');
0       | 1787.3      | 12.148         | 16.8128     | 2.54        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1790.8      | 14.609         | 19.1729     | 2.492       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('diaddvur');
0       | 1790.8      | 10.469         | 15.1408     | 2.503       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('bsys@seznam.cz');
0       | 1790.8      | 10.524         | 15.1794     | 2.443       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Product 1');
0       | 1790.8      | 10.753         | 15.3155     | 2.439       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Other Liabilities');
0       | 1790.8      | 10.666         | 15.3434     | 2.487       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('12');
0       | 1790.8      | 10.599         | 15.2926     | 2.519       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('By Vertex42.com');
0       | 1790.8      | 10.573         | 15.25       | 2.534       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('120');
0       | 1790.8      | 10.963         | 15.6081     | 2.494       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1790.8      | 10.575         | 15.2283     | 2.49        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('January 2014');
0       | 1790.8      | 10.735         | 15.2986     | 2.437       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Cost Material 5');
0       | 1790.8      | 11.061         | 15.646      | 2.439       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1790.8      | 10.985         | 15.5716     | 2.506       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('diaddvur');
0       | 1790.8      | 10.503         | 15.1281     | 2.449       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('bsys@seznam.cz');
0       | 1790.8      | 10.525         | 15.219      | 2.588       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Product 1');
0       | 1790.8      | 10.733         | 15.3587     | 2.499       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Other Liabilities');
0       | 1790.8      | 10.399         | 15.0435     | 2.495       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('12');
0       | 1790.8      | 10.621         | 15.1863     | 2.433       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('By Vertex42.com');
0       | 1790.8      | 10.805         | 15.4407     | 2.488       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('120');
0       | 1790.8      | 11.021         | 15.6505     | 2.443       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1790.8      | 10.764         | 15.4092     | 2.517       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('January 2014');
0       | 1790.8      | 11.068         | 15.7151     | 2.51        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Cost Material 5');
0       | 1790.8      | 11.157         | 15.8398     | 2.57        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1787.74     | 15.594         | 20.3664     | 2.626       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('diaddvur');
0       | 1787.74     | 11.803         | 16.4878     | 2.546       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('bsys@seznam.cz');
1       | 1787.74     | 11.775         | 16.458      | 2.443       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Product 1');
1       | 1787.74     | 11.906         | 16.5439     | 2.44        | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Other Liabilities');
1       | 1787.74     | 11.394         | 15.9988     | 2.438       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('12');
1       | 1787.74     | 11.486         | 16.1307     | 2.438       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('By Vertex42.com');
1       | 1787.74     | 11.275         | 15.9206     | 2.478       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('120');
0       | 1787.74     | 12.601         | 17.4143     | 2.627       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1787.74     | 11.63          | 16.2911     | 2.525       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('January 2014');
0       | 1787.74     | 11.804         | 16.4263     | 2.483       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Cost Material 5');
0       | 1787.74     | 12.119         | 16.7818     | 2.47        | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1791.24     | 14.599         | 19.1221     | 2.436       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('diaddvur');
0       | 1791.24     | 10.442         | 15.0554     | 2.454       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('bsys@seznam.cz');
0       | 1791.24     | 11.07          | 15.7909     | 2.582       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Product 1');
0       | 1791.24     | 10.999         | 15.7375     | 2.611       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Other Liabilities');
0       | 1791.24     | 10.515         | 15.3162     | 2.542       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('12');
0       | 1791.24     | 10.569         | 15.3205     | 2.508       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('By Vertex42.com');
0       | 1791.24     | 10.713         | 15.4238     | 2.54        | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('120');
0       | 1791.24     | 10.981         | 15.65       | 2.449       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1791.24     | 10.809         | 15.4364     | 2.453       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('January 2014');
0       | 1791.24     | 11.067         | 15.9116     | 2.65        | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Cost Material 5');
0       | 1791.24     | 11.206         | 15.8589     | 2.448       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1791.24     | 10.579         | 15.182      | 2.543       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('diaddvur');
0       | 1791.24     | 10.475         | 15.1107     | 2.468       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('bsys@seznam.cz');
0       | 1791.24     | 10.543         | 15.2421     | 2.563       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Product 1');
0       | 1791.24     | 11.099         | 15.9366     | 2.672       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Other Liabilities');
0       | 1791.24     | 10.892         | 15.6937     | 2.673       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('12');
0       | 1791.24     | 10.949         | 15.6586     | 2.599       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('By Vertex42.com');
0       | 1791.24     | 10.395         | 15.1415     | 2.612       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('120');
0       | 1791.24     | 10.925         | 15.6753     | 2.521       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1791.24     | 10.605         | 15.1913     | 2.453       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('January 2014');
0       | 1791.24     | 10.724         | 15.4171     | 2.5         | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Cost Material 5');
0       | 1791.24     | 11.218         | 15.919      | 2.524       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' AND udim2 LIKE 'table' AND udim3 LIKE 'neutral' intersect  select find_text('Total Expenditure = (D) = B + C');
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1786.87     | 16.701         | 21.307      | 2.524       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('diaddvur');
0       | 1786.87     | 11.362         | 15.9717     | 2.47        | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('bsys@seznam.cz');
2       | 1786.87     | 11.585         | 16.2361     | 2.468       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Product 1');
1       | 1786.87     | 11.76          | 16.3805     | 2.512       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Total Other Liabilities');
3       | 1786.87     | 11.467         | 16.0851     | 2.517       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('12');
1       | 1786.87     | 12.019         | 16.8874     | 2.605       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('By Vertex42.com');
1       | 1786.87     | 11.745         | 16.6249     | 2.752       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('120');
1       | 1786.87     | 12.583         | 17.2567     | 2.511       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE udim1 LIKE 'public' intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
