rows    | tot_costs   | exec_time(ms)  | exec_time_cs| plan_time   | ncond | nind  | stmt
10      | 2568.42     | 1977.522       | 1978.5912   | 0.184       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'sundays' and CaseNumber%10=0 intersect  select find_text('Total Other Liabilities');
3       | 2568.42     | 1179.722       | 1180.8512   | 0.212       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'sundays' and CaseNumber%10=0 intersect  select find_text('120');
6       | 2568.42     | 2043.456       | 2044.5497   | 0.184       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'sundays' and CaseNumber%10=0 intersect  select find_text('Total Cost Material 5');
11      | 2575.41     | 1334.449       | 1335.5424   | 0.184       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'enlistments' and CaseNumber%10=0 intersect  select find_text('bsys@seznam.cz');
41      | 2575.41     | 1176.811       | 1177.9323   | 0.2         | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'enlistments' and CaseNumber%10=0 intersect  select find_text('12');
7       | 2575.41     | 2836.704       | 2837.8606   | 0.182       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'enlistments' and CaseNumber%10=0 intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
14      | 2575.41     | 2467.391       | 2468.4772   | 0.181       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'enlistments' and CaseNumber%10=0 intersect  select find_text('Total Expenditure = (D) = B + C');
18      | 2589.59     | 1611.446       | 1612.5431   | 0.184       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'painting' and CaseNumber%10=0 intersect  select find_text('Product 1');
3       | 2589.59     | 1797.784       | 1798.9044   | 0.182       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'painting' and CaseNumber%10=0 intersect  select find_text('By Vertex42.com');
3       | 2589.59     | 2309.607       | 2310.746    | 0.19        | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'painting' and CaseNumber%10=0 intersect  select find_text('January 2014');
20      | 2576.71     | 1616.085       | 1617.3246   | 0.313       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'surges' and CaseNumber%10=0 intersect  select find_text('diaddvur');
14      | 2576.71     | 1987.167       | 1988.271    | 0.183       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'surges' and CaseNumber%10=0 intersect  select find_text('Total Other Liabilities');
6       | 2576.71     | 1182.193       | 1183.2745   | 0.189       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'surges' and CaseNumber%10=0 intersect  select find_text('120');
5       | 2576.71     | 2052.043       | 2053.159    | 0.199       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'surges' and CaseNumber%10=0 intersect  select find_text('Total Cost Material 5');
16      | 2591.97     | 1340.452       | 1341.5608   | 0.184       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'pedals' and CaseNumber%10=0 intersect  select find_text('bsys@seznam.cz');
46      | 2591.97     | 1195.124       | 1196.279    | 0.249       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'pedals' and CaseNumber%10=0 intersect  select find_text('12');
6       | 2591.97     | 2901.733       | 2902.8344   | 0.188       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'pedals' and CaseNumber%10=0 intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
14      | 2591.97     | 2485.567       | 2486.6645   | 0.183       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'pedals' and CaseNumber%10=0 intersect  select find_text('Total Expenditure = (D) = B + C');
20      | 2592.28     | 1613.745       | 1614.8655   | 0.181       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'booms' and CaseNumber%10=0 intersect  select find_text('Product 1');
4       | 2592.28     | 1595.872       | 1596.9832   | 0.183       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'booms' and CaseNumber%10=0 intersect  select find_text('By Vertex42.com');
2       | 2592.28     | 1951.087       | 1952.2231   | 0.184       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'booms' and CaseNumber%10=0 intersect  select find_text('January 2014');
18      | 2589.79     | 1454.884       | 1455.9789   | 0.194       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'tissues' and CaseNumber%10=0 intersect  select find_text('diaddvur');
11      | 2589.79     | 2033.575       | 2034.6429   | 0.187       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'tissues' and CaseNumber%10=0 intersect  select find_text('Total Other Liabilities');
2       | 2589.79     | 1220.59        | 1221.7112   | 0.193       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'tissues' and CaseNumber%10=0 intersect  select find_text('120');
7       | 2589.79     | 2070.637       | 2071.7146   | 0.187       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'tissues' and CaseNumber%10=0 intersect  select find_text('Total Cost Material 5');
15      | 2581.88     | 1354.842       | 1355.9139   | 0.184       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'vacuum' and CaseNumber%10=0 intersect  select find_text('bsys@seznam.cz');
54      | 2581.88     | 1196.437       | 1197.5667   | 0.19        | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'vacuum' and CaseNumber%10=0 intersect  select find_text('12');
7       | 2581.88     | 2869.365       | 2870.5311   | 0.203       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'vacuum' and CaseNumber%10=0 intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
14      | 2581.88     | 2488.114       | 2489.1829   | 0.184       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'vacuum' and CaseNumber%10=0 intersect  select find_text('Total Expenditure = (D) = B + C');
79      | 3014.35     | 1610.453       | 1611.6502   | 0.206       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'draft' and CaseNumber%10=0 intersect  select find_text('Product 1');
17      | 3014.35     | 1601.995       | 1603.1201   | 0.182       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'draft' and CaseNumber%10=0 intersect  select find_text('By Vertex42.com');
6       | 3014.35     | 1687.97        | 1689.0519   | 0.202       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'draft' and CaseNumber%10=0 intersect  select find_text('January 2014');
39      | 3016.32     | 1429.941       | 1431.04     | 0.187       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'task' and CaseNumber%10=0 intersect  select find_text('diaddvur');
38      | 3016.32     | 2001.915       | 2003.0222   | 0.182       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'task' and CaseNumber%10=0 intersect  select find_text('Total Other Liabilities');
13      | 3016.32     | 1215.581       | 1216.6944   | 0.201       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'task' and CaseNumber%10=0 intersect  select find_text('120');
20      | 3016.32     | 2110.408       | 2111.5103   | 0.184       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'task' and CaseNumber%10=0 intersect  select find_text('Total Cost Material 5');
32      | 3032.53     | 1349.615       | 1350.7102   | 0.182       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'ready' and CaseNumber%10=0 intersect  select find_text('bsys@seznam.cz');
80      | 3032.53     | 1185.6         | 1186.7087   | 0.182       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'ready' and CaseNumber%10=0 intersect  select find_text('12');
13      | 3032.53     | 2842.5         | 2843.6747   | 0.183       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'ready' and CaseNumber%10=0 intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
12      | 3032.53     | 2529.911       | 2531.0333   | 0.228       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'ready' and CaseNumber%10=0 intersect  select find_text('Total Expenditure = (D) = B + C');
43      | 3024.33     | 1723.881       | 1724.9944   | 0.187       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'delete' and CaseNumber%10=0 intersect  select find_text('Product 1');
15      | 3024.33     | 1731.28        | 1732.3906   | 0.191       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'delete' and CaseNumber%10=0 intersect  select find_text('By Vertex42.com');
6       | 3024.33     | 2047.628       | 2048.7216   | 0.19        | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'delete' and CaseNumber%10=0 intersect  select find_text('January 2014');
36      | 3009.33     | 1875.302       | 1876.41     | 0.194       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'close' and CaseNumber%10=0 intersect  select find_text('diaddvur');
31      | 3009.33     | 2302.952       | 2304.0605   | 0.196       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'close' and CaseNumber%10=0 intersect  select find_text('Total Other Liabilities');
11      | 3009.33     | 1417.741       | 1418.8504   | 0.195       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'close' and CaseNumber%10=0 intersect  select find_text('120');
8       | 3009.33     | 2378.915       | 2379.9965   | 0.192       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE stage LIKE 'close' and CaseNumber%10=0 intersect  select find_text('Total Cost Material 5');
32      | 3119.82     | 1553.571       | 1554.769    | 0.229       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'budget' and CaseNumber%10=0 intersect  select find_text('bsys@seznam.cz');
113     | 3119.82     | 1303.788       | 1304.949    | 0.191       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'budget' and CaseNumber%10=0 intersect  select find_text('12');
18      | 3119.82     | 3248.67        | 3249.8431   | 0.194       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'budget' and CaseNumber%10=0 intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
22      | 3119.82     | 3002.598       | 3003.7711   | 0.217       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'budget' and CaseNumber%10=0 intersect  select find_text('Total Expenditure = (D) = B + C');
55      | 3134.5      | 1772.799       | 1773.9835   | 0.194       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'statistics' and CaseNumber%10=0 intersect  select find_text('Product 1');
12      | 3134.5      | 1739.678       | 1740.7913   | 0.19        | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'statistics' and CaseNumber%10=0 intersect  select find_text('By Vertex42.com');
6       | 3134.5      | 1671.652       | 1672.729    | 0.194       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'statistics' and CaseNumber%10=0 intersect  select find_text('January 2014');
31      | 3105.98     | 1413.391       | 1414.5238   | 0.186       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'logistics' and CaseNumber%10=0 intersect  select find_text('diaddvur');
37      | 3105.98     | 2002.848       | 2003.9978   | 0.182       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'logistics' and CaseNumber%10=0 intersect  select find_text('Total Other Liabilities');
12      | 3105.98     | 1205.054       | 1206.1698   | 0.189       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'logistics' and CaseNumber%10=0 intersect  select find_text('120');
11      | 3105.98     | 2080.578       | 2081.6762   | 0.185       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'logistics' and CaseNumber%10=0 intersect  select find_text('Total Cost Material 5');
29      | 3118.7      | 1352.168       | 1353.2469   | 0.186       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'employees' and CaseNumber%10=0 intersect  select find_text('bsys@seznam.cz');
92      | 3118.7      | 1196.359       | 1197.5374   | 0.183       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'employees' and CaseNumber%10=0 intersect  select find_text('12');
16      | 3118.7      | 2865.3         | 2866.4131   | 0.231       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'employees' and CaseNumber%10=0 intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
19      | 3118.7      | 2551.854       | 2552.916    | 0.186       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'employees' and CaseNumber%10=0 intersect  select find_text('Total Expenditure = (D) = B + C');
56      | 3141.84     | 1620.197       | 1621.3043   | 0.187       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'salary' and CaseNumber%10=0 intersect  select find_text('Product 1');
10      | 3141.84     | 1615.624       | 1616.6971   | 0.183       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'salary' and CaseNumber%10=0 intersect  select find_text('By Vertex42.com');
7       | 3141.84     | 1729.274       | 1730.387    | 0.186       | 1     | 4     | SELECT CaseNumber FROM alfbasic WHERE casetype LIKE 'salary' and CaseNumber%10=0 intersect  select find_text('January 2014');
0       | 2285.82     | 1585.234       | 1586.6034   | 0.269       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'fog' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('diaddvur');
37      | 2285.82     | 2266.137       | 2267.3447   | 0.224       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'fog' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('Total Other Liabilities');
35      | 2285.82     | 1437.588       | 1438.8525   | 0.252       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'fog' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('120');
0       | 2285.82     | 2455.267       | 2456.4843   | 0.23        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'fog' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('Total Cost Material 5');
4       | 2272.79     | 1570.607       | 1571.825    | 0.233       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'drydock' AND acta LIKE 'coast' and CaseNumber%10=0 intersect  select find_text('bsys@seznam.cz');
11      | 2272.79     | 1254.27        | 1255.477    | 0.231       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'drydock' AND acta LIKE 'coast' and CaseNumber%10=0 intersect  select find_text('12');
2       | 2272.79     | 2827.588       | 2828.7821   | 0.212       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'drydock' AND acta LIKE 'coast' and CaseNumber%10=0 intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
1       | 2272.79     | 2487.79        | 2488.9655   | 0.211       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'drydock' AND acta LIKE 'coast' and CaseNumber%10=0 intersect  select find_text('Total Expenditure = (D) = B + C');
2       | 2253.54     | 1732.851       | 1734.1297   | 0.218       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'sundays' AND acta LIKE 'programs' and CaseNumber%10=0 intersect  select find_text('Product 1');
1       | 2253.54     | 1593.943       | 1595.0894   | 0.211       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'sundays' AND acta LIKE 'programs' and CaseNumber%10=0 intersect  select find_text('By Vertex42.com');
1       | 2253.54     | 1676.586       | 1677.7272   | 0.214       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'sundays' AND acta LIKE 'programs' and CaseNumber%10=0 intersect  select find_text('January 2014');
0       | 2263.69     | 1425.784       | 1426.9879   | 0.22        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'enlistments' AND acta LIKE 'meaning' and CaseNumber%10=0 intersect  select find_text('diaddvur');
1       | 2263.69     | 2043.237       | 2044.414    | 0.21        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'enlistments' AND acta LIKE 'meaning' and CaseNumber%10=0 intersect  select find_text('Total Other Liabilities');
0       | 2263.69     | 1375.485       | 1376.682    | 0.231       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'enlistments' AND acta LIKE 'meaning' and CaseNumber%10=0 intersect  select find_text('120');
0       | 2263.69     | 2277.296       | 2278.4605   | 0.22        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'enlistments' AND acta LIKE 'meaning' and CaseNumber%10=0 intersect  select find_text('Total Cost Material 5');
1       | 2319.12     | 1450.815       | 1451.9842   | 0.225       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'painting' AND acta LIKE 'arrests' and CaseNumber%10=0 intersect  select find_text('bsys@seznam.cz');
2       | 2319.12     | 1290.849       | 1292.0065   | 0.223       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'painting' AND acta LIKE 'arrests' and CaseNumber%10=0 intersect  select find_text('12');
0       | 2319.12     | 2859.194       | 2860.3477   | 0.215       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'painting' AND acta LIKE 'arrests' and CaseNumber%10=0 intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 2319.12     | 2498.382       | 2499.5713   | 0.211       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'painting' AND acta LIKE 'arrests' and CaseNumber%10=0 intersect  select find_text('Total Expenditure = (D) = B + C');
3       | 2256.67     | 1588.21        | 1589.3872   | 0.21        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'surges' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('Product 1');
1       | 2256.67     | 1580.553       | 1581.8      | 0.212       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'surges' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('By Vertex42.com');
0       | 2256.67     | 1650.652       | 1651.8788   | 0.21        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'surges' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('January 2014');
2       | 2294.83     | 1402.915       | 1404.1007   | 0.209       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'pedals' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('diaddvur');
2       | 2294.83     | 2132.534       | 2133.7183   | 0.21        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'pedals' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('Total Other Liabilities');
1       | 2294.83     | 1271.328       | 1272.4957   | 0.225       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'pedals' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('120');
1       | 2294.83     | 2275.202       | 2276.3875   | 0.22        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'pedals' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('Total Cost Material 5');
2       | 2296.29     | 1477.229       | 1478.4038   | 0.224       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'booms' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('bsys@seznam.cz');
6       | 2296.29     | 1268.258       | 1269.4261   | 0.22        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'booms' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('12');
0       | 2296.29     | 3163.874       | 3165.086    | 0.219       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'booms' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
1       | 2296.29     | 2741.091       | 2742.2855   | 0.225       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'booms' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('Total Expenditure = (D) = B + C');
1       | 2285.85     | 1775.015       | 1776.3398   | 0.22        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'tissues' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('Product 1');
1       | 2285.85     | 2177.557       | 2179.1148   | 0.3         | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'tissues' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('By Vertex42.com');
0       | 2285.85     | 2006.11        | 2007.9799   | 0.392       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'tissues' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('January 2014');
2       | 2266.66     | 1546.55        | 1548.1069   | 0.32        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'vacuum' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('diaddvur');
4       | 2266.66     | 2533.083       | 2534.5225   | 0.275       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'vacuum' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('Total Other Liabilities');
0       | 2266.66     | 1249.999       | 1251.4944   | 0.334       | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'vacuum' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('120');
1       | 2266.66     | 2045.801       | 2046.977    | 0.21        | 2     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'vacuum' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('Total Cost Material 5');
0       | 1770.49     | 1329.334       | 1330.5743   | 0.231       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'fog' AND stage LIKE 'draft' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('bsys@seznam.cz');
20      | 1770.49     | 1228.419       | 1229.6777   | 0.23        | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'fog' AND stage LIKE 'draft' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('12');
11      | 1770.49     | 3115.811       | 3117.0275   | 0.25        | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'fog' AND stage LIKE 'draft' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('Hybrid: 4 days Ft. Lauderdale w/online component');
0       | 1770.49     | 2937.409       | 2938.7267   | 0.231       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'fog' AND stage LIKE 'draft' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('Total Expenditure = (D) = B + C');
0       | 1760.77     | 1716.435       | 1717.7246   | 0.266       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'drydock' AND stage LIKE 'task' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('Product 1');
0       | 1760.77     | 1584.344       | 1585.5751   | 0.231       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'drydock' AND stage LIKE 'task' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('By Vertex42.com');
0       | 1760.77     | 1657.055       | 1658.3047   | 0.261       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'drydock' AND stage LIKE 'task' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('January 2014');
0       | 1755.72     | 1394.647       | 1395.8845   | 0.232       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'sundays' AND stage LIKE 'ready' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('diaddvur');
0       | 1755.72     | 1965.559       | 1966.7842   | 0.24        | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'sundays' AND stage LIKE 'ready' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('Total Other Liabilities');
0       | 1755.72     | 1184.311       | 1185.5478   | 0.23        | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'sundays' AND stage LIKE 'ready' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('120');
0       | 1755.72     | 2043.679       | 2044.8966   | 0.231       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'sundays' AND stage LIKE 'ready' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('Total Cost Material 5');
0       | 1758.12     | 1418.796       | 1420.1591   | 0.236       | 3     | 4     | SELECT CaseNumber FROM alfbasic WHERE tenant LIKE 'enlistments' AND stage LIKE 'delete' AND acta LIKE 'bells' and CaseNumber%10=0 intersect  select find_text('bsys@seznam.cz');
